,classes,locations
1326,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-02-01-02-01-23.wav
1327,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-02-01-02-02-23.wav
1328,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-02-02-01-01-23.wav
1329,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-02-02-01-02-23.wav
1330,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-02-02-02-01-23.wav
1331,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-02-02-02-02-23.wav
1332,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-03-01-01-01-23.wav
1333,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-03-01-01-02-23.wav
1334,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-03-01-02-01-23.wav
1335,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-03-01-02-02-23.wav
1336,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-03-02-01-01-23.wav
1337,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-03-02-01-02-23.wav
1338,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-03-02-02-01-23.wav
1339,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-03-02-02-02-23.wav
1340,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-04-01-01-01-23.wav
1341,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-04-01-01-02-23.wav
1342,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-04-01-02-01-23.wav
1343,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-04-01-02-02-23.wav
1344,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-04-02-01-01-23.wav
1345,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-04-02-01-02-23.wav
1346,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-04-02-02-01-23.wav
1347,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-04-02-02-02-23.wav
1348,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-05-01-01-01-23.wav
1349,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-05-01-01-02-23.wav
1350,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-05-01-02-01-23.wav
1351,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-05-01-02-02-23.wav
1352,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-05-02-01-01-23.wav
1353,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-05-02-01-02-23.wav
1354,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-05-02-02-01-23.wav
1355,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-05-02-02-02-23.wav
1356,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-06-01-01-01-23.wav
1357,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-06-01-01-02-23.wav
1358,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-06-01-02-01-23.wav
1359,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-06-01-02-02-23.wav
1360,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-06-02-01-01-23.wav
1361,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-06-02-01-02-23.wav
1362,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-06-02-02-01-23.wav
1363,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-06-02-02-02-23.wav
1364,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-07-01-01-01-23.wav
1365,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-07-01-01-02-23.wav
1366,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-07-01-02-01-23.wav
1367,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-07-01-02-02-23.wav
1368,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-07-02-01-01-23.wav
1369,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-07-02-01-02-23.wav
1370,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-07-02-02-01-23.wav
1371,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-07-02-02-02-23.wav
1372,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-08-01-01-01-23.wav
1373,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-08-01-01-02-23.wav
1374,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-08-01-02-01-23.wav
1375,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-08-01-02-02-23.wav
1376,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-08-02-01-01-23.wav
1377,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-08-02-01-02-23.wav
1378,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-08-02-02-01-23.wav
1379,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-08-02-02-02-23.wav
1380,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-01-01-01-01-24.wav
1381,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-01-01-01-02-24.wav
1382,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-01-01-02-01-24.wav
1383,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-01-01-02-02-24.wav
1384,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-02-01-01-01-24.wav
1385,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-02-01-01-02-24.wav
1386,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-02-01-02-01-24.wav
1387,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-02-01-02-02-24.wav
1388,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-02-02-01-01-24.wav
1389,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-02-02-01-02-24.wav
1390,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-02-02-02-01-24.wav
1391,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-02-02-02-02-24.wav
1392,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-03-01-01-01-24.wav
1393,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-03-01-01-02-24.wav
1394,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-03-01-02-01-24.wav
1395,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-03-01-02-02-24.wav
1396,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-03-02-01-01-24.wav
1397,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-03-02-01-02-24.wav
1398,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-03-02-02-01-24.wav
1399,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-03-02-02-02-24.wav
1400,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-04-01-01-01-24.wav
1401,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-04-01-01-02-24.wav
1402,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-04-01-02-01-24.wav
1403,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-04-01-02-02-24.wav
1404,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-04-02-01-01-24.wav
1405,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-04-02-01-02-24.wav
1406,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-04-02-02-01-24.wav
1407,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-04-02-02-02-24.wav
1408,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-05-01-01-01-24.wav
1409,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-05-01-01-02-24.wav
1410,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-05-01-02-01-24.wav
1411,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-05-01-02-02-24.wav
1412,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-05-02-01-01-24.wav
1413,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-05-02-01-02-24.wav
1414,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-05-02-02-01-24.wav
1415,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-05-02-02-02-24.wav
1416,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-06-01-01-01-24.wav
1417,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-06-01-01-02-24.wav
1418,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-06-01-02-01-24.wav
1419,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-06-01-02-02-24.wav
1420,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-06-02-01-01-24.wav
1421,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-06-02-01-02-24.wav
1422,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-06-02-02-01-24.wav
1423,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-06-02-02-02-24.wav
1424,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-07-01-01-01-24.wav
1425,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-07-01-01-02-24.wav
1426,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-07-01-02-01-24.wav
1427,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-07-01-02-02-24.wav
1428,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-07-02-01-01-24.wav
1429,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-07-02-01-02-24.wav
1430,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-07-02-02-01-24.wav
1431,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-07-02-02-02-24.wav
1432,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-08-01-01-01-24.wav
1433,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-08-01-01-02-24.wav
1434,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-08-01-02-01-24.wav
1435,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-08-01-02-02-24.wav
1436,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-08-02-01-01-24.wav
1437,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-08-02-01-02-24.wav
1438,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-08-02-02-01-24.wav
1439,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_24\03-01-08-02-02-02-24.wav
